conversion_id,user_id,conversion_timestamp,conversion_type,order_id,revenue,product_category,customer_type
CNV0000287,USR0006139,2025-06-27 07:26:13,lead,ORD155912,465.12,Home Goods,New
CNV0000288,USR0012523,2025-10-09 21:57:54,demo_request,ORD286074,1400.07,Education,New
CNV0000289,USR0002052,2025-09-02 20:33:41,purchase,ORD458683,292.21,Fashion,Returning
CNV0000290,USR0003232,2025-12-31 00:00:00,signup,ORD267457,97.12,SaaS Subscription,Returning
CNV0000291,USR0012603,2025-12-09 22:23:43,signup,ORD924139,724.97,SaaS Subscription,New
CNV0000292,USR0013715,2025-11-07 22:04:00,purchase,ORD665991,901.87,Education,New
CNV0000293,USR0008728,2025-12-30 16:22:54,subscription,ORD134144,1262.44,Electronics,New
CNV0000294,USR0016286,2025-09-25 21:40:32,lead,ORD554799,1919.49,Electronics,Returning
CNV0000295,USR0004726,2025-06-26 03:49:54,purchase,ORD831383,670.17,SaaS Subscription,New
CNV0000296,USR0017933,2025-11-10 19:32:26,subscription,ORD530499,102.81,Electronics,Returning
CNV0000297,USR0011734,2025-11-21 14:54:18,subscription,ORD972337,502.37,Electronics,New
CNV0000298,USR0013423,2025-09-29 08:04:40,lead,ORD356082,433.57,Home Goods,Returning
CNV0000299,USR0017619,2025-07-19 07:00:33,subscription,ORD273636,497.0,Home Goods,Returning
CNV0000300,USR0002852,2025-08-24 05:53:22,signup,ORD385368,124.12,SaaS Subscription,New
CNV0000301,USR0009733,2025-03-29 07:04:16,signup,ORD521868,539.49,Home Goods,New
CNV0000302,USR0012474,2025-03-11 02:09:53,signup,ORD588704,674.08,Home Goods,New
CNV0000303,USR0002326,2025-11-08 11:08:50,demo_request,ORD184319,313.95,Home Goods,Returning
CNV0000304,USR0015318,2025-06-28 10:04:51,purchase,ORD206788,146.31,Home Goods,New
CNV0000305,USR0004084,2025-12-14 16:11:45,purchase,ORD236849,181.22,Home Goods,New
CNV0000306,USR0009503,2025-11-03 22:49:42,purchase,ORD710915,224.28,Fashion,New
CNV0000307,USR0000208,2025-05-04 18:22:33,signup,ORD746545,147.12,Electronics,Returning
CNV0000308,USR0001228,2025-11-06 06:01:27,subscription,ORD625293,1534.25,Electronics,New
CNV0000309,USR0016101,2025-07-28 02:06:45,purchase,ORD690600,1780.32,Electronics,New
CNV0000310,USR0005109,2025-05-11 17:52:41,demo_request,ORD593292,480.51,Home Goods,New
CNV0000311,USR0000956,2025-09-29 10:21:49,lead,ORD478148,568.4,SaaS Subscription,New
CNV0000312,USR0008322,2025-05-22 20:16:24,signup,ORD845675,178.07,SaaS Subscription,Returning
CNV0000313,USR0008501,2025-02-11 18:40:13,purchase,ORD504219,116.25,Fashion,New
CNV0000314,USR0014635,2025-11-20 05:42:08,lead,ORD136556,194.32,Fashion,New
CNV0000315,USR0003329,2025-12-05 12:17:47,purchase,ORD518332,314.77,Home Goods,New
CNV0000316,USR0013754,2025-09-05 17:48:08,purchase,ORD400280,368.21,Education,New
CNV0000317,USR0017126,2025-06-06 05:59:55,demo_request,ORD155522,1239.0,Electronics,New
CNV0000318,USR0013565,2025-10-12 22:28:52,lead,ORD101409,316.78,Fashion,New
CNV0000319,USR0006819,2025-01-13 11:23:28,purchase,ORD390794,1606.31,Education,Returning
CNV0000320,USR0005009,2025-08-13 20:10:10,subscription,ORD577424,364.76,Home Goods,New
CNV0000321,USR0003045,2025-12-21 03:07:46,purchase,ORD488923,164.56,Home Goods,Returning
CNV0000322,USR0001738,2025-03-17 05:48:53,demo_request,ORD934679,224.97,SaaS Subscription,New
CNV0000323,USR0006477,2025-04-28 02:59:19,purchase,ORD162509,741.5,Electronics,New
CNV0000324,USR0000908,2025-05-05 14:40:19,subscription,ORD186314,455.57,Electronics,New
CNV0000325,USR0009062,2025-06-21 15:06:17,lead,ORD536127,494.54,Fashion,New
CNV0000326,USR0010818,2025-07-30 03:55:13,signup,ORD323920,44.76,Electronics,New
CNV0000327,USR0011119,2025-11-05 23:43:43,subscription,ORD269089,1781.26,Electronics,Returning
CNV0000328,USR0007487,2025-09-03 02:01:47,subscription,ORD211521,576.92,Home Goods,New
CNV0000329,USR0007256,2025-10-03 18:18:08,signup,ORD422359,773.17,Home Goods,New
CNV0000330,USR0008330,2025-08-01 17:24:31,purchase,ORD123180,306.72,Fashion,New
CNV0000331,USR0007192,2025-04-12 14:16:43,lead,ORD486801,234.09,SaaS Subscription,New
CNV0000332,USR0013175,2025-07-11 18:25:29,purchase,ORD710080,1538.17,Electronics,Returning
CNV0000333,USR0016241,2025-12-05 04:43:14,subscription,ORD699421,605.25,Education,New
CNV0000334,USR0010905,2025-04-07 17:25:30,lead,ORD658753,359.16,SaaS Subscription,New
CNV0000335,USR0009057,2025-12-20 00:47:28,purchase,ORD473885,471.52,Home Goods,New
CNV0000336,USR0001927,2025-03-20 13:45:22,purchase,ORD150651,737.75,SaaS Subscription,New
CNV0000337,USR0013835,2025-08-15 15:16:50,purchase,ORD933881,1521.41,Electronics,Returning
CNV0000338,USR0001944,2025-04-25 01:33:05,purchase,ORD915058,445.61,SaaS Subscription,New
CNV0000339,USR0012046,2025-12-23 01:27:33,lead,ORD450971,340.49,SaaS Subscription,New
CNV0000340,USR0004853,2025-02-19 04:19:49,lead,ORD309899,264.02,Fashion,New
CNV0000341,USR0012268,2025-04-22 19:59:00,purchase,ORD305636,1382.95,Electronics,New
CNV0000342,USR0013429,2025-01-12 14:59:24,signup,ORD461530,351.55,Home Goods,Returning
CNV0000343,USR0002275,2025-04-11 11:25:56,lead,ORD158454,364.52,Home Goods,New
CNV0000344,USR0008165,2025-10-28 07:55:00,subscription,ORD362017,1680.77,Electronics,New
CNV0000345,USR0008547,2025-05-20 12:20:46,lead,ORD254110,1843.07,Electronics,New
CNV0000346,USR0005280,2025-09-20 13:43:06,signup,ORD428566,335.58,Home Goods,New
CNV0000347,USR0013937,2025-07-03 12:53:27,purchase,ORD976919,1065.31,Education,New
CNV0000348,USR0007800,2025-02-18 04:58:47,demo_request,ORD295244,360.68,SaaS Subscription,New
CNV0000349,USR0016730,2025-11-23 19:30:04,signup,ORD803350,589.91,SaaS Subscription,New
CNV0000350,USR0015978,2025-12-31 00:00:00,lead,ORD543485,411.22,SaaS Subscription,New
CNV0000351,USR0017559,2025-06-06 05:30:04,subscription,ORD401543,1077.58,Electronics,New
CNV0000352,USR0009083,2025-07-15 12:50:06,purchase,ORD923301,349.87,Education,Returning
CNV0000353,USR0016461,2025-08-13 17:49:00,purchase,ORD841985,518.41,Home Goods,Returning
CNV0000354,USR0017907,2025-09-26 09:18:33,lead,ORD666398,593.08,SaaS Subscription,Returning
CNV0000355,USR0010861,2025-09-12 22:44:35,lead,ORD524679,676.37,SaaS Subscription,Returning
CNV0000356,USR0002689,2025-12-11 11:02:10,purchase,ORD685688,262.61,Fashion,Returning
CNV0000357,USR0005773,2025-05-02 11:34:18,lead,ORD404503,1639.01,Electronics,Returning
CNV0000358,USR0001604,2025-06-02 16:17:27,subscription,ORD782990,175.14,Fashion,New
CNV0000359,USR0003917,2025-11-25 18:55:29,signup,ORD619254,440.43,Fashion,New
CNV0000360,USR0002017,2025-12-01 17:00:06,subscription,ORD243964,806.26,SaaS Subscription,New
CNV0000361,USR0012565,2025-02-06 14:53:41,subscription,ORD496064,1895.71,Electronics,New
CNV0000362,USR0002781,2025-08-31 00:06:34,purchase,ORD906660,663.71,Home Goods,Returning
CNV0000363,USR0017509,2025-11-03 17:58:37,purchase,ORD194098,302.27,Electronics,New
CNV0000364,USR0005835,2025-11-25 07:30:12,signup,ORD616634,1682.5,Electronics,Returning
CNV0000365,USR0010054,2025-04-13 17:35:40,signup,ORD599989,235.91,Fashion,Returning
CNV0000366,USR0008877,2025-02-13 09:31:57,purchase,ORD384203,129.74,Fashion,New
CNV0000367,USR0011588,2025-09-03 16:20:23,signup,ORD353526,1980.83,Education,New
CNV0000368,USR0004493,2025-10-22 01:04:58,signup,ORD612273,198.03,SaaS Subscription,New
CNV0000369,USR0008334,2025-07-26 10:09:38,signup,ORD248779,461.28,Fashion,New
CNV0000370,USR0003100,2025-02-11 15:18:42,purchase,ORD202485,1701.86,Education,Returning
CNV0000371,USR0007973,2025-09-17 02:37:58,lead,ORD750180,278.55,SaaS Subscription,New
CNV0000372,USR0009707,2025-12-31 00:00:00,signup,ORD347768,292.27,Education,Returning
CNV0000373,USR0012333,2025-06-02 17:14:19,purchase,ORD414461,688.37,SaaS Subscription,New
CNV0000374,USR0014195,2025-01-06 15:55:14,purchase,ORD143085,182.38,Fashion,New
CNV0000375,USR0011234,2025-09-01 09:58:55,subscription,ORD400817,1715.03,Education,New
CNV0000376,USR0007413,2025-01-16 15:59:30,subscription,ORD120574,1304.32,Electronics,New
CNV0000377,USR0017922,2025-08-10 03:42:43,purchase,ORD699046,1958.37,Electronics,Returning
CNV0000378,USR0010431,2025-09-11 06:07:47,purchase,ORD258615,139.54,Fashion,New
CNV0000379,USR0011764,2025-06-20 02:44:14,demo_request,ORD917912,352.83,SaaS Subscription,Returning
CNV0000380,USR0009425,2025-03-14 11:50:38,purchase,ORD463071,235.31,Electronics,New
CNV0000381,USR0000638,2025-03-17 16:24:56,subscription,ORD244296,727.39,SaaS Subscription,New
CNV0000382,USR0010955,2025-10-27 17:39:56,purchase,ORD612735,64.21,Education,Returning
CNV0000383,USR0002167,2025-05-04 15:41:34,purchase,ORD966918,720.47,SaaS Subscription,Returning
CNV0000384,USR0007839,2025-11-13 13:38:29,signup,ORD791022,446.23,Fashion,New
CNV0000385,USR0012886,2025-01-09 20:30:26,purchase,ORD154429,965.72,SaaS Subscription,New
CNV0000386,USR0006405,2025-02-03 10:42:48,purchase,ORD951398,635.34,Electronics,New
CNV0000387,USR0011715,2025-12-22 18:32:59,subscription,ORD805537,1565.29,Education,New
CNV0000388,USR0013010,2025-02-05 11:35:40,signup,ORD897862,422.9,Home Goods,New
CNV0000389,USR0000718,2025-06-29 02:52:18,signup,ORD857127,1244.97,Electronics,Returning
CNV0000390,USR0011673,2025-03-17 07:26:38,lead,ORD820698,1480.03,Electronics,Returning
CNV0000391,USR0000240,2025-06-22 14:27:18,purchase,ORD949330,140.96,Home Goods,Returning
CNV0000392,USR0002265,2025-10-21 23:28:51,lead,ORD505678,295.19,Home Goods,Returning
CNV0000393,USR0003816,2025-06-28 03:19:32,purchase,ORD888771,78.46,SaaS Subscription,Returning
CNV0000394,USR0009995,2025-12-03 18:25:31,demo_request,ORD190527,1141.92,Education,Returning
CNV0000395,USR0007067,2025-05-10 12:05:00,purchase,ORD892674,625.49,Electronics,New
CNV0000396,USR0000511,2025-05-25 18:07:52,demo_request,ORD919082,136.11,Home Goods,New
CNV0000397,USR0017180,2025-08-30 09:52:20,lead,ORD261627,277.67,Home Goods,Returning
CNV0000398,USR0008416,2025-04-09 09:56:04,demo_request,ORD209373,430.01,Fashion,New
CNV0000399,USR0015595,2025-08-26 04:53:04,purchase,ORD221796,636.08,Education,Returning
CNV0000400,USR0013295,2025-07-25 01:59:07,purchase,ORD879083,1524.27,Electronics,New
CNV0000401,USR0005644,2025-09-23 06:43:08,signup,ORD694412,157.03,Fashion,New
CNV0000402,USR0017492,2025-04-16 23:02:59,purchase,ORD599442,60.02,Electronics,New
CNV0000403,USR0010348,2025-02-05 00:10:43,signup,ORD446055,1771.14,Electronics,New
CNV0000404,USR0013367,2025-02-11 10:55:51,purchase,ORD892437,93.71,SaaS Subscription,New
CNV0000405,USR0003655,2025-09-25 22:19:40,lead,ORD488046,322.66,Electronics,Returning
CNV0000406,USR0000275,2025-01-20 13:18:18,demo_request,ORD162551,230.62,Fashion,New
CNV0000407,USR0002656,2025-12-23 19:51:24,subscription,ORD485538,1988.81,Electronics,New
CNV0000408,USR0001562,2025-03-15 01:58:43,signup,ORD605950,284.88,SaaS Subscription,Returning
CNV0000409,USR0004927,2025-11-18 09:14:42,subscription,ORD846787,703.31,SaaS Subscription,New
CNV0000410,USR0005016,2025-03-11 09:50:11,lead,ORD554817,94.72,Electronics,New
CNV0000411,USR0006656,2025-04-06 10:40:16,lead,ORD122755,1792.46,Education,Returning
CNV0000412,USR0008399,2025-11-10 21:00:10,signup,ORD983560,587.4,Electronics,Returning
CNV0000413,USR0011279,2025-05-17 17:11:57,purchase,ORD564536,1060.64,Electronics,New
CNV0000414,USR0009583,2025-03-30 14:51:27,purchase,ORD104261,266.6,Fashion,Returning
CNV0000415,USR0011142,2025-05-14 09:41:36,purchase,ORD187215,777.54,SaaS Subscription,New
CNV0000416,USR0000608,2025-11-14 06:38:12,purchase,ORD578771,400.1,Fashion,New
CNV0000417,USR0010018,2025-02-26 00:26:34,lead,ORD255765,65.5,Fashion,Returning
CNV0000418,USR0000924,2025-07-19 03:07:11,purchase,ORD655475,1834.57,Electronics,Returning
CNV0000419,USR0004860,2025-08-18 15:39:08,signup,ORD406066,489.28,Home Goods,New
CNV0000420,USR0006626,2025-08-06 15:57:32,purchase,ORD543840,743.49,Home Goods,New
CNV0000421,USR0005096,2025-12-17 12:12:26,subscription,ORD109996,1506.5,Education,Returning
CNV0000422,USR0010696,2025-05-30 13:21:05,lead,ORD320818,1461.03,Education,New
CNV0000423,USR0016521,2025-11-20 11:38:47,demo_request,ORD393957,926.74,SaaS Subscription,New
CNV0000424,USR0001010,2025-12-19 22:52:58,purchase,ORD787626,1738.1,Electronics,New
CNV0000425,USR0006598,2025-11-02 09:25:47,lead,ORD482247,85.66,Electronics,Returning
CNV0000426,USR0011024,2025-02-04 10:35:04,purchase,ORD785952,493.12,Home Goods,New
CNV0000427,USR0004797,2025-07-02 11:07:52,subscription,ORD772801,335.39,Fashion,New
CNV0000428,USR0014696,2025-01-24 18:14:01,purchase,ORD696899,297.87,Electronics,New
CNV0000429,USR0010548,2025-09-14 11:00:11,subscription,ORD677918,67.99,Fashion,New
CNV0000430,USR0004899,2025-10-20 22:45:40,purchase,ORD304604,232.56,Home Goods,New
CNV0000431,USR0010838,2025-07-11 01:00:08,purchase,ORD750087,111.29,Home Goods,New
CNV0000432,USR0005066,2025-11-04 14:06:41,signup,ORD995385,243.33,SaaS Subscription,New
CNV0000433,USR0005416,2025-06-23 08:14:46,purchase,ORD996177,104.23,Fashion,Returning
CNV0000434,USR0014720,2025-02-21 18:26:50,lead,ORD757746,597.2,Home Goods,Returning
CNV0000435,USR0000983,2025-03-16 06:36:21,subscription,ORD780628,1760.81,Education,Returning
CNV0000436,USR0011347,2025-08-12 14:02:57,lead,ORD393651,954.15,Electronics,New
CNV0000437,USR0004210,2025-02-06 04:42:20,signup,ORD719589,515.86,SaaS Subscription,New
CNV0000438,USR0013019,2025-01-21 20:26:51,purchase,ORD325073,52.55,Fashion,New
CNV0000439,USR0010241,2025-03-06 10:17:32,purchase,ORD111398,146.97,SaaS Subscription,New
CNV0000440,USR0016342,2025-06-18 05:04:02,subscription,ORD942770,76.21,Fashion,Returning
CNV0000441,USR0008577,2025-06-14 23:34:17,purchase,ORD651828,953.17,SaaS Subscription,Returning
CNV0000442,USR0003783,2025-07-10 18:41:49,subscription,ORD864053,1410.54,Electronics,New
CNV0000443,USR0000388,2025-10-19 12:52:52,demo_request,ORD410751,611.96,Electronics,Returning
CNV0000444,USR0002348,2025-04-10 13:51:29,demo_request,ORD615647,523.39,Home Goods,New
CNV0000445,USR0001559,2025-06-22 06:27:53,purchase,ORD204775,743.9,Home Goods,Returning
CNV0000446,USR0006402,2025-06-16 16:57:17,purchase,ORD425057,391.25,Fashion,New
CNV0000447,USR0009157,2025-11-24 13:05:16,purchase,ORD500800,557.67,Home Goods,Returning
CNV0000448,USR0012724,2025-08-22 08:55:45,purchase,ORD467598,98.55,Electronics,New
CNV0000449,USR0004545,2025-06-15 23:14:10,purchase,ORD836624,589.07,Home Goods,New
CNV0000450,USR0005786,2025-05-28 05:27:21,subscription,ORD464374,87.57,Electronics,Returning
CNV0000451,USR0017941,2025-06-20 04:41:23,purchase,ORD595795,1232.25,Electronics,New
CNV0000452,USR0017606,2025-10-31 23:05:59,signup,ORD733156,569.77,Electronics,Returning
CNV0000453,USR0006270,2025-04-08 18:01:42,lead,ORD308801,913.31,SaaS Subscription,New
CNV0000454,USR0000455,2025-04-11 08:17:09,purchase,ORD316392,687.67,Education,Returning
CNV0000455,USR0005439,2025-11-29 17:28:50,purchase,ORD790745,181.2,Home Goods,New
CNV0000456,USR0005409,2025-04-05 11:28:43,demo_request,ORD397989,1752.64,Education,New
CNV0000457,USR0016684,2025-05-13 17:34:15,signup,ORD673727,690.95,Home Goods,Returning
CNV0000458,USR0006170,2025-05-07 07:35:49,signup,ORD306685,1598.77,Education,Returning
CNV0000459,USR0004941,2025-05-10 06:00:02,subscription,ORD969366,1478.53,Electronics,New
CNV0000460,USR0012616,2025-05-12 19:27:50,demo_request,ORD262614,995.64,SaaS Subscription,Returning
CNV0000461,USR0000078,2025-04-25 03:18:49,subscription,ORD910956,773.02,SaaS Subscription,New
CNV0000462,USR0005859,2025-01-23 15:14:09,signup,ORD141848,371.07,Fashion,New
CNV0000463,USR0008260,2025-03-27 15:15:58,subscription,ORD638995,567.32,Home Goods,New
CNV0000464,USR0017230,2025-08-16 03:20:35,subscription,ORD805969,829.59,Electronics,New
CNV0000465,USR0001914,2025-07-13 16:02:51,purchase,ORD880531,114.93,Fashion,New
CNV0000466,USR0001376,2025-09-28 14:25:13,demo_request,ORD373924,598.71,SaaS Subscription,New
CNV0000467,USR0000550,2025-06-25 00:06:13,purchase,ORD910151,355.98,Fashion,New
CNV0000468,USR0002285,2025-11-08 00:23:48,purchase,ORD617701,303.06,Home Goods,New
CNV0000469,USR0015456,2025-12-31 00:00:00,demo_request,ORD854822,337.62,Fashion,Returning
CNV0000470,USR0014992,2025-11-17 11:27:53,signup,ORD207680,280.22,Fashion,New
CNV0000471,USR0001051,2025-08-22 18:47:51,subscription,ORD172815,1494.64,Electronics,Returning
CNV0000472,USR0017654,2025-04-23 00:05:41,signup,ORD376722,398.55,Fashion,New
CNV0000473,USR0014202,2025-08-10 11:09:11,signup,ORD215834,1879.08,Education,Returning
CNV0000474,USR0012584,2025-09-29 11:06:30,signup,ORD250690,305.72,Fashion,New
CNV0000475,USR0010551,2025-02-18 18:46:53,subscription,ORD773865,447.93,SaaS Subscription,New
CNV0000476,USR0009386,2025-08-22 15:37:30,purchase,ORD223350,221.48,Fashion,New
CNV0000477,USR0011354,2025-10-21 20:40:02,purchase,ORD570383,1410.66,Electronics,Returning
CNV0000478,USR0005780,2025-11-21 23:47:52,purchase,ORD424885,849.68,Education,New
CNV0000479,USR0015756,2025-01-20 22:37:37,purchase,ORD670948,854.96,SaaS Subscription,Returning
CNV0000480,USR0003157,2025-09-15 12:51:35,purchase,ORD203698,457.49,Fashion,New
CNV0000481,USR0012241,2025-03-10 01:21:07,purchase,ORD438311,519.95,Home Goods,New
CNV0000482,USR0004715,2025-08-24 15:57:12,purchase,ORD593791,1279.65,Electronics,New
CNV0000483,USR0013045,2025-08-24 19:46:46,lead,ORD127403,252.81,SaaS Subscription,New
CNV0000484,USR0001086,2025-05-01 04:37:04,purchase,ORD804317,592.41,Electronics,New
CNV0000485,USR0013745,2025-09-06 12:25:43,demo_request,ORD606172,102.19,Fashion,New
CNV0000486,USR0006886,2025-11-21 01:09:48,subscription,ORD645007,951.96,SaaS Subscription,New
CNV0000487,USR0000494,2025-01-06 04:00:06,signup,ORD447182,213.64,Fashion,Returning
CNV0000488,USR0016344,2025-12-22 22:04:56,subscription,ORD180736,704.47,SaaS Subscription,New
CNV0000489,USR0001720,2025-03-18 22:42:09,purchase,ORD934204,118.71,Education,New
CNV0000490,USR0016190,2025-12-28 00:36:02,purchase,ORD371745,216.63,Electronics,New
CNV0000491,USR0003545,2025-07-27 21:03:12,purchase,ORD133130,1466.37,Education,Returning
CNV0000492,USR0011363,2025-10-12 05:29:49,subscription,ORD812183,267.89,Fashion,Returning
CNV0000493,USR0013910,2025-01-06 20:22:53,purchase,ORD770389,398.64,Electronics,Returning
CNV0000494,USR0003356,2025-12-20 17:44:19,purchase,ORD404832,94.47,Fashion,Returning
CNV0000495,USR0000771,2025-05-19 18:22:21,purchase,ORD704313,1929.62,Electronics,New
CNV0000496,USR0017846,2025-09-12 22:08:41,purchase,ORD370651,313.0,Electronics,Returning
CNV0000497,USR0017188,2025-03-05 16:54:31,purchase,ORD264874,155.32,Fashion,New
CNV0000498,USR0017840,2025-07-10 03:16:24,subscription,ORD891083,208.19,Home Goods,New
CNV0000499,USR0017381,2025-04-16 17:36:04,purchase,ORD476090,178.07,SaaS Subscription,Returning
CNV0000500,USR0016377,2025-01-06 22:13:53,purchase,ORD228055,769.37,Home Goods,Returning
CNV0000501,USR0009134,2025-11-22 19:27:23,subscription,ORD473712,670.42,SaaS Subscription,Returning
CNV0000502,USR0010961,2025-03-07 13:50:04,lead,ORD985456,390.3,Fashion,New
CNV0000503,USR0017920,2025-03-12 14:51:44,subscription,ORD128109,887.66,SaaS Subscription,New
CNV0000504,USR0017029,2025-01-20 00:25:07,purchase,ORD835347,1729.66,Education,New
CNV0000505,USR0011396,2025-06-08 09:48:03,purchase,ORD184978,1772.85,Education,Returning
CNV0000506,USR0001701,2025-08-10 00:14:20,purchase,ORD439527,884.3,Education,New
CNV0000507,USR0007199,2025-05-21 10:54:10,lead,ORD833728,757.19,Home Goods,New
CNV0000508,USR0001338,2025-10-27 06:02:57,purchase,ORD509676,927.82,Electronics,New
CNV0000509,USR0008730,2025-11-01 02:48:14,purchase,ORD400473,575.54,Education,Returning
CNV0000510,USR0015100,2025-01-16 00:16:04,demo_request,ORD653698,217.89,Education,New
CNV0000511,USR0008499,2025-06-25 07:25:13,purchase,ORD182017,57.1,Home Goods,Returning
CNV0000512,USR0004110,2025-02-19 04:03:37,lead,ORD625784,478.96,Fashion,New
CNV0000513,USR0012828,2025-05-20 21:00:07,subscription,ORD939416,974.86,Education,Returning
